rank,seed,adj_em,adj_o,adj_d,adj_t,luck,sos_em,sos_o,sos_d,ncsos_em,wins,losses,win_pct,home_win_pct,away_win_pct,power_six,n_champs,n_ffour,n_eeight,home_proxy,massey_rank,home,season,teamID
322.0,,-15.11,90.0,105.1,66.8,0.027,1.01,106.6,105.6,5.83,50,95,0.3448275862068966,0.38461538461538464,0.3125,0,0,0,0,0.586093401087059,203.0,0,2017,1441
297.0,,-11.75,97.1,108.9,68.8,-0.035,-1.91,105.0,106.9,-2.98,31,93,0.25,0.3333333333333333,0.1791044776119403,0,0,0,0,0.7202261182024721,259.0,0,2017,1442
232.0,,-6.15,103.0,109.1,65.8,0.048,-3.19,103.0,106.2,-3.64,97,58,0.6258064516129033,0.6962025316455697,0.5526315789473685,0,0,0,0,0.8143331157631111,147.0,0,2017,1443
162.0,,0.36,107.1,106.8,67.9,-0.016,-0.54,105.4,106.0,1.99,52,90,0.36619718309859156,0.44594594594594594,0.27941176470588236,0,0,0,0,0.791762883204218,186.0,0,2017,1444
,,,,,,,,,,,0,0,,,,0,0,0,0,0.43012444710653663,,0,2017,1445
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2017,1446
247.0,,-7.0,101.0,108.0,62.9,-0.024,-8.95,98.8,107.8,-1.05,67,68,0.4962962962962963,0.5873015873015873,0.4166666666666667,0,0,0,0,0.38104233329615644,121.0,0,2017,1447
36.0,11.0,16.25,120.9,104.7,70.7,-0.043,10.54,111.1,100.6,4.51,59,87,0.4041095890410959,0.4875,0.30303030303030304,1,0,0,0,0.4462075403879915,101.0,0,2017,1448
163.0,,0.34,107.7,107.4,71.1,-0.103,6.87,109.5,102.6,-2.27,75,80,0.4838709677419355,0.5368421052631579,0.4,1,0,0,0,-0.9342698484668861,120.0,0,2017,1449
193.0,,-1.73,104.4,106.1,67.7,0.067,6.36,109.2,102.9,-3.03,65,87,0.4276315789473684,0.5,0.3103448275862069,1,0,0,0,0.38945816913172737,211.0,0,2017,1450
179.0,,-0.54,108.5,109.0,67.0,-0.03,-4.67,103.2,107.9,1.43,73,65,0.5289855072463768,0.5277777777777778,0.5303030303030303,0,0,0,0,-0.33211036724359233,126.0,0,2017,1451
7.0,4.0,27.17,116.5,89.4,69.9,-0.043,10.84,110.1,99.2,-7.97,103,57,0.64375,0.6888888888888889,0.5857142857142857,1,0,0,0,0.6703419561174274,19.0,0,2017,1452
190.0,,-1.45,102.0,103.4,74.0,0.032,-2.88,103.9,106.8,-0.33,64,82,0.4383561643835616,0.582089552238806,0.31645569620253167,0,0,0,0,0.8389033380601072,127.0,0,2017,1453
259.0,,-8.37,99.9,108.3,62.5,-0.023,-1.39,104.2,105.6,2.15,53,93,0.363013698630137,0.37142857142857144,0.35526315789473684,0,0,0,0,0.8984304428359671,131.0,0,2017,1454
8.0,10.0,26.14,118.7,92.6,68.0,-0.021,1.5,105.0,103.5,-0.32,110,38,0.7432432432432432,0.7441860465116279,0.7419354838709677,0,0,0,1,0.4127002859018547,15.0,0,2017,1455
133.0,,2.28,111.9,109.7,70.9,-0.003,0.51,105.8,105.3,1.05,72,64,0.5294117647058824,0.6610169491525424,0.42857142857142855,0,0,0,0,0.4105841746963761,77.0,0,2017,1456
113.0,13.0,4.53,106.1,101.6,71.1,0.029,-7.13,100.7,107.8,1.93,100,41,0.7092198581560284,0.7538461538461538,0.6710526315789473,0,0,0,0,0.48777470490969665,145.0,0,2017,1457
21.0,8.0,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,101,59,0.63125,0.6881720430107527,0.5522388059701493,1,0,0,1,0.7128181086837524,9.0,0,2017,1458
142.0,,1.54,109.9,108.4,66.7,-0.067,0.9,105.6,104.7,6.75,87,58,0.6,0.6470588235294118,0.5584415584415584,0,0,0,0,0.539456319289747,219.0,0,2017,1459
164.0,,0.34,106.5,106.2,69.0,0.056,-2.21,103.0,105.3,0.85,101,47,0.6824324324324325,0.7272727272727273,0.6338028169014085,0,0,0,0,0.7178383367733192,134.0,0,2017,1460
127.0,,2.78,104.8,102.0,72.9,-0.004,-1.08,104.1,105.2,-2.1,64,86,0.4266666666666667,0.4523809523809524,0.3939393939393939,0,0,0,0,0.0015811423057781049,192.0,0,2017,1461
31.0,11.0,16.7,115.7,99.0,67.2,0.044,11.73,111.2,99.5,5.32,99,54,0.6470588235294118,0.7111111111111111,0.5555555555555556,1,0,0,0,0.9024547268053444,11.0,0,2017,1462
151.0,,1.01,106.2,105.2,68.2,0.055,-2.03,103.6,105.7,-1.36,74,40,0.6491228070175439,0.7659574468085106,0.5671641791044776,0,0,0,0,0.20767352260412386,25.0,0,2017,1463
282.0,,-10.29,102.6,112.9,71.7,0.077,-2.3,103.2,105.5,-1.84,54,92,0.3698630136986301,0.4411764705882353,0.3076923076923077,0,0,0,0,0.6994365948432887,231.0,0,2017,1464
,,,,,,,,,,,38,34,0.5277777777777778,0.5365853658536586,0.5161290322580645,0,0,0,0,-0.7663641477399927,,0,2017,1465
,,,,,,,,,,,27,50,0.35064935064935066,0.5517241379310345,0.22916666666666666,0,0,0,0,0.6359727022734694,,0,2017,1466
,,,,,,,,,,,28,20,0.5833333333333334,0.7142857142857143,0.48148148148148145,0,0,0,0,0.17602961259448036,,0,2017,1467
,,,,,,,,,,,11,7,0.6111111111111112,0.4444444444444444,0.7777777777777778,0,0,0,0,0.6359727022734694,,0,2017,1468
,,,,,,,,,,,6,13,0.3157894736842105,0.3,0.3333333333333333,0,0,0,0,,,0,2017,1469
,,,,,,,,,,,5,10,0.3333333333333333,0.25,0.36363636363636365,0,0,0,0,-0.21251011674528275,,0,2017,1470
,,,,,,,,,,,4,10,0.2857142857142857,0.5714285714285714,0.0,0,0,0,0,,,0,2017,1471
262.0,,-8.66,98.2,106.8,68.6,0.014,-6.52,101.3,107.8,-3.16,70,36,0.660377358490566,0.7272727272727273,0.6129032258064516,0,0,0,0,0.09486286729827742,326.0,0,2018,1101
237.0,,-6.25,100.5,106.8,66.0,0.022,1.72,105.7,104.0,-5.13,39,77,0.33620689655172414,0.38461538461538464,0.27450980392156865,0,0,0,0,0.07476467174486545,174.0,0,2018,1102
255.0,,-8.08,101.8,109.9,67.8,0.068,-2.06,104.5,106.5,-5.3,63,49,0.5625,0.6825396825396826,0.40816326530612246,0,0,0,0,0.7404064089328194,80.0,0,2018,1103
57.0,9.0,13.41,108.7,95.2,68.7,0.017,11.17,110.9,99.7,2.54,77,51,0.6015625,0.6470588235294118,0.55,1,0,0,0,0.5355730013807652,47.0,0,2018,1104
351.0,,-28.31,86.6,114.9,65.8,-0.04,-8.1,100.2,108.3,4.85,22,86,0.2037037037037037,0.38636363636363635,0.078125,0,0,0,0,0.6540633466909027,341.0,0,2018,1105
339.0,,-19.86,95.8,115.7,68.8,-0.018,-9.14,99.2,108.4,4.68,30,80,0.2727272727272727,0.3617021276595745,0.20634920634920634,0,0,0,0,0.506703584291628,332.0,0,2018,1106
151.0,,1.71,107.1,105.4,66.2,0.007,-6.49,101.4,107.9,-5.2,52,57,0.47706422018348627,0.5283018867924528,0.42857142857142855,0,0,0,0,0.31944772630116125,126.0,0,2018,1107
336.0,,-19.43,95.0,114.4,68.0,-0.055,-9.05,99.6,108.7,9.81,30,70,0.3,0.5945945945945946,0.12698412698412698,0,0,0,0,0.560232340152724,328.0,0,2018,1108
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2018,1109
328.0,,-16.14,95.6,111.8,66.5,-0.061,-6.16,102.1,108.3,-3.16,41,59,0.41,0.5333333333333333,0.3090909090909091,0,0,0,0,-0.8726260923856994,298.0,0,2018,1110
208.0,,-4.11,103.4,107.5,70.1,-0.026,-2.58,103.0,105.6,-0.19,50,65,0.43478260869565216,0.5098039215686274,0.375,0,0,0,0,0.5354936067030712,288.0,0,2018,1111
28.0,4.0,17.7,118.0,100.4,67.1,0.036,5.96,108.5,102.5,2.51,82,42,0.6612903225806451,0.7027027027027027,0.6,1,0,0,0,-0.4702041766461367,3.0,0,2018,1112
49.0,11.0,14.13,116.7,102.6,71.3,-0.083,5.48,107.4,101.9,0.94,73,46,0.6134453781512605,0.6571428571428571,0.5510204081632653,1,0,0,0,-0.4679935479672126,89.0,0,2018,1113
296.0,,-11.91,93.8,105.7,65.0,-0.058,-1.35,104.1,105.4,-0.37,44,70,0.38596491228070173,0.4909090909090909,0.288135593220339,0,0,0,0,0.49584595704207834,190.0,0,2018,1114
,,,,,,,,,,,33,87,0.275,0.4358974358974359,0.19753086419753085,0,0,0,0,0.5960452808910783,344.0,0,2018,1115
44.0,7.0,14.69,116.3,101.7,69.7,0.059,9.9,110.5,100.6,0.87,82,44,0.6507936507936508,0.76,0.49019607843137253,1,0,0,0,0.43883517745925693,20.0,0,2018,1116
281.0,,-10.56,104.5,115.1,69.5,0.017,-2.27,102.9,105.1,-2.75,42,69,0.3783783783783784,0.5192307692307693,0.2542372881355932,0,0,0,0,0.6144821293112458,227.0,0,2018,1117
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2018,1118
264.0,,-8.69,99.8,108.5,70.4,-0.045,-7.17,101.9,109.1,-4.75,49,60,0.44954128440366975,0.5306122448979592,0.38333333333333336,0,0,0,0,0.3469209852825492,260.0,0,2018,1119
23.0,4.0,18.69,115.4,96.7,72.6,0.034,7.52,108.8,101.3,-1.86,88,36,0.7096774193548387,0.803030303030303,0.603448275862069,1,0,0,0,0.4865773035461066,90.0,0,2018,1120
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2018,1121
189.0,,-2.09,105.0,107.0,69.2,0.052,-2.74,103.1,105.8,4.27,67,50,0.5726495726495726,0.6666666666666666,0.49206349206349204,0,0,0,0,0.7575534989153445,264.0,0,2018,1122
173.0,,-0.08,103.3,103.3,69.9,0.06,-2.07,104.7,106.7,-1.46,60,56,0.5172413793103449,0.6,0.42857142857142855,0,0,0,0,0.9463243369801775,163.0,0,2018,1123
34.0,1.0,16.02,111.5,95.5,66.7,-0.079,10.02,110.9,100.9,-3.78,84,33,0.717948717948718,0.7727272727272727,0.6470588235294118,1,0,0,0,0.1364494754145199,25.0,0,2018,1124
83.0,,9.15,112.7,103.5,66.9,-0.004,-3.22,103.1,106.4,1.45,99,25,0.7983870967741935,0.8448275862068966,0.7575757575757576,0,0,0,0,0.7490393649073904,119.0,0,2018,1125
,,,,,,,,,,,41,45,0.47674418604651164,0.7058823529411765,0.3269230769230769,0,0,0,0,0.15980609335247808,338.0,0,2018,1126
297.0,,-11.93,97.4,109.4,66.1,-0.061,-6.88,101.0,107.9,-8.65,29,76,0.2761904761904762,0.2857142857142857,0.26785714285714285,0,0,0,0,0.3929121076613433,302.0,0,2018,1127
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2018,1128
61.0,4.0,12.9,109.9,97.0,68.8,-0.006,2.23,106.6,104.3,-1.95,70,48,0.5932203389830508,0.6935483870967742,0.48214285714285715,0,0,0,0,-0.5937142099459927,83.0,0,2018,1129
77.0,5.0,10.21,113.1,102.9,70.2,0.004,8.49,109.1,100.6,-7.11,50,67,0.42735042735042733,0.5072463768115942,0.3125,1,0,0,0,0.4462075403879915,154.0,0,2018,1130
258.0,,-8.21,100.2,108.4,67.5,0.057,-5.49,102.2,107.7,-2.35,55,58,0.48672566371681414,0.48,0.49206349206349204,0,0,0,0,0.18671926879122147,218.0,0,2018,1131
232.0,,-6.04,102.0,108.1,70.0,0.066,-2.61,103.8,106.5,-4.63,66,49,0.5739130434782609,0.5892857142857143,0.559322033898305,0,0,0,0,0.7404064089328194,181.0,0,2018,1132
124.0,,3.98,104.4,100.4,65.8,0.042,1.07,104.7,103.6,-4.52,70,54,0.5645161290322581,0.6721311475409836,0.4603174603174603,0,0,0,0,0.8184346340107895,185.0,0,2018,1133
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2018,1134
267.0,,-9.16,100.8,110.0,71.7,0.004,-5.54,102.4,108.0,-7.07,41,39,0.5125,0.6842105263157895,0.35714285714285715,0,0,0,0,0.20767352260412386,275.0,0,2018,1135
344.0,,-22.06,98.7,120.7,70.1,-0.013,-5.3,101.9,107.2,1.28,41,71,0.36607142857142855,0.52,0.24193548387096775,0,0,0,0,0.40953584089090556,303.0,0,2018,1136
97.0,14.0,7.31,109.5,102.2,71.4,0.006,-4.35,102.8,107.1,5.79,65,48,0.5752212389380531,0.7169811320754716,0.45,0,0,0,0,0.8402033583948665,141.0,0,2018,1137
67.0,13.0,11.53,114.7,103.2,72.7,0.006,-0.06,105.1,105.2,3.87,89,31,0.7416666666666667,0.7241379310344828,0.7580645161290323,0,0,0,0,0.566631443154896,107.0,0,2018,1138
20.0,10.0,19.05,116.2,97.2,67.6,-0.047,11.21,112.0,100.8,0.11,68,53,0.5619834710743802,0.6857142857142857,0.39215686274509803,1,0,0,0,0.9024547268053444,24.0,0,2018,1139
73.0,6.0,10.32,108.3,98.0,67.9,0.006,0.54,106.4,105.9,-2.08,85,37,0.6967213114754098,0.7424242424242424,0.6428571428571429,0,0,0,0,-0.35116130919123023,55.0,0,2018,1140
168.0,,0.13,110.1,109.9,67.6,-0.022,-3.15,103.4,106.5,-9.32,52,58,0.4727272727272727,0.5769230769230769,0.3793103448275862,0,0,0,0,0.3646897301904203,198.0,0,2018,1141
325.0,,-14.98,98.2,113.2,66.2,0.051,-1.41,103.8,105.2,0.51,19,88,0.17757009345794392,0.2857142857142857,0.08620689655172414,0,0,0,0,-0.7885519896063184,243.0,0,2018,1142
244.0,,-7.27,98.2,105.4,68.7,0.008,5.14,108.9,103.8,-3.08,38,84,0.3114754098360656,0.4,0.1702127659574468,1,0,0,0,-1.0,84.0,0,2018,1143
218.0,,-5.01,105.8,110.8,68.0,-0.057,-7.3,100.6,107.9,-8.04,58,53,0.5225225225225225,0.6274509803921569,0.43333333333333335,0,0,0,0,0.6054397776516944,296.0,0,2018,1144
131.0,,3.05,107.2,104.1,68.9,-0.034,-4.82,102.4,107.2,-2.89,55,54,0.5045871559633027,0.5098039215686274,0.5,0,0,0,0,0.31944772630116125,197.0,0,2018,1145
213.0,,-4.41,105.4,109.8,72.7,0.001,-5.45,100.7,106.1,-2.23,40,75,0.34782608695652173,0.5227272727272727,0.23943661971830985,0,0,0,0,0.5004686716433266,333.0,0,2018,1146
,,,,,,,,,,,0,0,,,,0,0,0,0,0.31111614604191873,,0,2018,1147
310.0,,-12.85,98.0,110.8,64.5,0.066,-7.33,100.9,108.2,-3.69,31,81,0.2767857142857143,0.3617021276595745,0.2153846153846154,0,0,0,0,0.2817714410863136,340.0,0,2018,1148
246.0,,-7.43,99.4,106.8,66.5,-0.019,-6.06,102.3,108.4,-1.08,39,67,0.36792452830188677,0.40425531914893614,0.3389830508474576,0,0,0,0,0.4943984894487444,321.0,0,2018,1149
308.0,,-12.81,99.3,112.1,71.2,-0.024,0.17,104.6,104.4,-3.21,38,72,0.34545454545454546,0.4576271186440678,0.21568627450980393,0,0,0,0,0.4910363678933325,200.0,0,2018,1150
304.0,,-12.53,99.2,111.8,65.5,-0.024,-3.39,103.4,106.8,-2.1,51,64,0.4434782608695652,0.49056603773584906,0.4032258064516129,0,0,0,0,0.6355622263887926,194.0,0,2018,1151
346.0,,-22.59,96.5,119.1,72.1,-0.063,2.85,106.1,103.3,6.32,3,92,0.031578947368421054,0.05405405405405406,0.017241379310344827,0,0,0,0,0.8043412685703206,347.0,0,2018,1152
4.0,2.0,26.6,113.4,86.8,64.5,-0.019,3.46,106.9,103.4,-4.21,90,31,0.743801652892562,0.7777777777777778,0.7068965517241379,0,0,0,0,0.4127002859018547,12.0,0,2018,1153
315.0,,-13.33,101.6,114.9,77.2,0.062,-2.58,103.5,106.1,0.98,29,75,0.27884615384615385,0.32653061224489793,0.23636363636363636,0,0,0,0,0.36783311130728735,335.0,0,2018,1154
14.0,5.0,21.65,114.2,92.6,66.1,-0.009,10.22,110.6,100.4,-1.91,74,44,0.6271186440677966,0.7246376811594203,0.4897959183673469,1,0,0,0,0.5457835890121007,67.0,0,2018,1155
300.0,,-12.14,97.9,110.0,67.1,0.032,-3.64,102.8,106.5,-1.36,48,72,0.4,0.49056603773584906,0.3283582089552239,0,0,0,0,0.7261126664486464,237.0,0,2018,1156
209.0,,-4.19,101.8,105.9,67.8,-0.052,-2.25,103.5,105.8,0.76,50,58,0.46296296296296297,0.4727272727272727,0.4528301886792453,0,0,0,0,0.5004686716433266,182.0,0,2018,1157
115.0,13.0,5.16,108.7,103.6,64.9,0.035,-4.06,104.8,108.9,-7.64,70,40,0.6363636363636364,0.6666666666666666,0.6,0,0,0,0,0.36783311130728735,122.0,0,2018,1158
202.0,,-3.72,105.0,108.7,66.6,0.03,-6.25,101.7,108.0,-2.44,79,33,0.7053571428571429,0.8703703703703703,0.5517241379310345,0,0,0,0,0.4735792605979068,262.0,0,2018,1159
114.0,,5.27,104.9,99.6,67.8,0.068,6.26,110.1,103.8,-0.09,81,46,0.6377952755905512,0.765625,0.5079365079365079,1,0,0,0,-0.7960507358995457,58.0,0,2018,1160
224.0,,-5.66,102.6,108.3,69.6,0.037,3.92,107.1,103.2,1.14,57,59,0.49137931034482757,0.5230769230769231,0.45098039215686275,0,0,0,0,0.01096321676988421,94.0,0,2018,1161
231.0,,-6.01,107.3,113.3,70.0,-0.146,-3.5,102.7,106.2,-1.21,20,61,0.24691358024691357,0.37142857142857144,0.15217391304347827,0,0,0,0,0.38466748347767055,158.0,0,2018,1162
179.0,,-0.43,105.0,105.4,67.0,0.075,5.89,107.7,101.8,4.87,64,54,0.5423728813559322,0.625,0.41304347826086957,1,1,1,1,0.2740577350534793,54.0,0,2018,1163
347.0,,-23.97,86.5,110.5,67.1,-0.026,-7.19,100.8,108.0,5.62,33,85,0.2796610169491525,0.40476190476190477,0.21052631578947367,0,0,0,0,0.411831265246006,331.0,0,2018,1164
265.0,,-8.9,104.7,113.6,69.2,0.057,-3.19,103.5,106.6,-1.84,29,51,0.3625,0.5454545454545454,0.23404255319148937,0,0,0,0,0.4150934683294901,304.0,0,2018,1165
30.0,8.0,16.91,115.5,98.6,70.8,-0.028,9.4,110.8,101.4,-4.2,80,40,0.6666666666666666,0.7536231884057971,0.5490196078431373,1,0,0,0,0.4725206648953192,30.0,0,2018,1166
,,,,,,,,,,,44,63,0.411214953271028,0.5208333333333334,0.3220338983050847,0,0,0,0,-0.8099907129831092,140.0,0,2018,1167
162.0,15.0,0.62,103.7,103.1,69.6,0.097,-1.2,103.8,105.0,2.76,46,58,0.4423076923076923,0.48936170212765956,0.40350877192982454,0,0,0,0,-0.7885519896063184,272.0,0,2018,1168
330.0,,-16.46,96.7,113.2,65.8,-0.047,-3.23,102.8,106.0,-3.5,37,74,0.3333333333333333,0.35185185185185186,0.3157894736842105,0,0,0,0,-0.8099907129831092,248.0,0,2018,1169
285.0,,-10.77,99.8,110.6,65.6,-0.067,0.05,105.5,105.5,3.32,37,67,0.3557692307692308,0.44680851063829785,0.2807017543859649,0,0,0,0,-0.34668982254749436,268.0,0,2018,1170
299.0,,-12.09,98.5,110.6,66.8,-0.043,-3.61,103.5,107.1,-2.86,26,56,0.3170731707317073,0.4444444444444444,0.21739130434782608,0,0,0,0,0.38466748347767055,282.0,0,2018,1171
43.0,12.0,14.7,117.0,102.3,64.5,-0.063,2.11,105.6,103.5,1.33,72,42,0.631578947368421,0.6949152542372882,0.5636363636363636,0,0,0,0,0.5165517649247817,64.0,0,2018,1172
172.0,,0.02,108.4,108.3,66.3,-0.004,1.36,105.6,104.2,1.38,78,39,0.6666666666666666,0.7142857142857143,0.5957446808510638,0,0,0,0,0.8984304428359671,48.0,0,2018,1173
247.0,,-7.57,102.0,109.6,65.9,0.015,-2.54,105.0,107.6,-3.38,54,54,0.5,0.5094339622641509,0.4909090909090909,0,0,0,0,0.3929121076613433,179.0,0,2018,1174
350.0,,-27.94,90.3,118.3,64.9,-0.094,-9.2,99.6,108.8,1.72,12,94,0.11320754716981132,0.13333333333333333,0.09836065573770492,0,0,0,0,0.411831265246006,342.0,0,2018,1175
210.0,,-4.23,102.6,106.8,66.4,0.026,-2.09,104.6,106.6,-3.34,27,80,0.2523364485981308,0.3584905660377358,0.14814814814814814,0,0,0,0,0.05716929888828548,236.0,0,2018,1176
99.0,,7.03,104.5,97.5,69.8,-0.103,9.79,111.2,101.5,-4.14,46,65,0.4144144144144144,0.45454545454545453,0.35555555555555557,1,0,0,0,0.5164588677508811,166.0,0,2018,1177
319.0,,-14.2,102.6,116.8,72.4,-0.011,-2.07,103.6,105.7,4.64,37,77,0.32456140350877194,0.4,0.2542372881355932,0,0,0,0,0.7503933952269757,245.0,0,2018,1178
155.0,,1.09,105.9,104.8,68.4,0.016,2.22,105.4,103.2,-0.38,78,43,0.6446280991735537,0.7333333333333333,0.5573770491803278,0,0,0,0,0.5890250630634085,214.0,0,2018,1179
251.0,,-7.73,103.0,110.7,69.0,0.064,-2.16,105.4,107.5,-2.43,49,65,0.4298245614035088,0.5384615384615384,0.3387096774193548,0,0,0,0,0.4408438087949319,269.0,0,2018,1180
3.0,2.0,28.86,122.4,93.6,69.7,-0.034,10.6,110.4,99.8,4.09,93,30,0.7560975609756098,0.803030303030303,0.7017543859649122,1,0,0,0,0.9012810898350778,1.0,0,2018,1181
201.0,,-3.63,104.6,108.2,66.2,-0.059,-6.22,101.2,107.4,-16.97,65,47,0.5803571428571429,0.6176470588235294,0.5227272727272727,0,0,0,0,0.4545969113309978,217.0,0,2018,1182
257.0,,-8.14,99.0,107.1,65.5,0.009,-2.42,103.3,105.8,2.01,47,70,0.4017094017094017,0.49019607843137253,0.3333333333333333,0,0,0,0,0.7575534989153445,255.0,0,2018,1183
286.0,,-10.96,101.7,112.6,68.6,0.017,-2.5,103.2,105.7,1.19,54,62,0.46551724137931033,0.5094339622641509,0.42857142857142855,0,0,0,0,0.4545969113309978,188.0,0,2018,1184
143.0,,2.31,102.3,100.0,65.1,-0.006,-2.49,105.4,107.9,-2.23,43,57,0.43,0.5681818181818182,0.32142857142857145,0,0,0,0,0.7995278987226369,148.0,0,2018,1185
136.0,,2.67,107.3,104.6,66.5,-0.004,0.11,105.4,105.2,6.2,69,47,0.5948275862068966,0.7446808510638298,0.4927536231884058,0,0,0,0,0.38945816913172737,212.0,0,2018,1186
307.0,,-12.78,96.7,109.5,68.7,0.026,-2.46,102.9,105.3,-16.35,38,72,0.34545454545454546,0.45714285714285713,0.15,0,0,0,0,0.5457835890121007,155.0,0,2018,1187
318.0,,-13.61,99.4,113.0,69.2,0.069,-2.94,103.4,106.4,-1.32,31,82,0.2743362831858407,0.24528301886792453,0.3,0,0,0,0,0.8043412685703206,307.0,0,2018,1188
248.0,,-7.62,103.6,111.3,67.3,0.061,-0.95,105.3,106.3,2.4,40,69,0.3669724770642202,0.36,0.3728813559322034,0,0,0,0,0.3474799886254972,178.0,0,2018,1189
93.0,,7.49,105.3,97.8,67.6,-0.0,-4.19,103.6,107.7,-1.54,83,34,0.7094017094017094,0.7090909090909091,0.7096774193548387,0,0,0,0,0.6355622263887926,175.0,0,2018,1190
134.0,,2.85,99.3,96.5,65.7,0.015,1.38,105.4,104.0,-3.48,41,75,0.35344827586206895,0.49206349206349204,0.18867924528301888,0,0,0,0,0.8463518550674463,81.0,0,2018,1191
274.0,,-10.16,102.2,112.4,70.5,0.025,-5.59,102.1,107.7,5.93,48,65,0.4247787610619469,0.574468085106383,0.3181818181818182,0,0,0,0,0.31520254149384597,305.0,0,2018,1192
212.0,,-4.37,102.1,106.4,70.5,0.051,-4.52,103.0,107.5,-0.9,48,75,0.3902439024390244,0.4067796610169492,0.375,0,0,0,0,0.3864265886834499,196.0,0,2018,1193
233.0,,-6.1,95.9,102.0,69.2,-0.025,-0.28,104.8,105.1,-0.38,46,59,0.4380952380952381,0.5208333333333334,0.3684210526315789,0,0,0,0,-0.004594359359214817,289.0,0,2018,1194
127.0,7.0,3.47,107.5,104.0,71.6,-0.059,-6.95,102.4,109.3,-0.65,48,59,0.4485981308411215,0.49122807017543857,0.4,0,0,0,0,0.7490393649073904,82.0,0,2018,1195
22.0,6.0,18.96,114.5,95.5,67.1,-0.059,10.74,110.2,99.5,4.57,72,48,0.6,0.59375,0.6071428571428571,1,0,0,1,0.24779916063082585,8.0,0,2018,1196
341.0,,-21.21,95.6,116.8,67.1,0.04,-7.55,101.0,108.6,6.38,38,71,0.3486238532110092,0.5833333333333334,0.2328767123287671,0,0,0,0,0.47284472480427453,351.0,0,2018,1197
222.0,,-5.33,98.4,103.7,69.0,-0.039,-3.16,103.0,106.1,-6.95,47,61,0.4351851851851852,0.5094339622641509,0.36363636363636365,0,0,0,0,0.7227564859915653,287.0,0,2018,1198
27.0,9.0,17.77,114.3,96.5,71.2,-0.029,9.27,109.6,100.3,-6.91,90,29,0.7563025210084033,0.8615384615384616,0.6296296296296297,1,0,0,0,0.32414335438192454,31.0,0,2018,1199
292.0,,-11.63,94.5,106.1,66.0,0.009,-0.38,104.5,104.9,-5.39,31,76,0.2897196261682243,0.35294117647058826,0.1794871794871795,0,0,0,0,0.35657148937124006,215.0,0,2018,1200
79.0,,10.07,109.7,99.6,66.6,-0.057,0.84,105.8,105.0,-6.31,61,51,0.5446428571428571,0.5409836065573771,0.5490196078431373,0,0,0,0,-0.9052535242190223,97.0,0,2018,1201
95.0,,7.41,108.9,101.5,68.6,-0.005,-4.53,103.1,107.6,-0.73,78,33,0.7027027027027027,0.7843137254901961,0.6333333333333333,0,0,0,0,0.5457835890121007,224.0,0,2018,1202
192.0,,-2.66,103.6,106.2,65.8,0.036,0.31,105.3,105.0,0.16,41,74,0.3565217391304348,0.4117647058823529,0.2765957446808511,0,0,0,0,-0.8726260923856994,92.0,0,2018,1203
152.0,,1.65,105.9,104.3,68.9,0.015,-2.52,102.9,105.4,-1.55,65,50,0.5652173913043478,0.6,0.5384615384615384,0,0,0,0,0.354304150208249,168.0,0,2018,1204
261.0,,-8.52,97.6,106.1,67.7,0.021,-2.87,103.1,106.0,6.54,56,60,0.4827586206896552,0.6382978723404256,0.37681159420289856,0,0,0,0,0.539456319289747,234.0,0,2018,1205
220.0,,-5.17,102.1,107.3,69.1,0.117,-0.68,105.2,105.9,-3.59,63,56,0.5294117647058824,0.5507246376811594,0.5,0,0,0,0,0.4843807174632374,165.0,0,2018,1206
94.0,,7.44,109.7,102.3,70.5,-0.046,6.28,108.4,102.1,-17.81,62,57,0.5210084033613446,0.5616438356164384,0.45652173913043476,1,0,0,0,0.4725206648953192,57.0,0,2018,1207
65.0,,11.64,107.5,95.9,64.4,0.01,10.09,111.0,100.9,0.51,57,64,0.47107438016528924,0.5753424657534246,0.3125,1,0,0,0,0.475542523546328,50.0,0,2018,1208
101.0,15.0,6.92,108.8,101.9,66.8,-0.015,-2.51,103.4,105.9,-3.22,76,38,0.6666666666666666,0.7755102040816326,0.5846153846153846,0,0,0,0,0.5354936067030712,144.0,0,2018,1209
119.0,,4.9,103.6,98.7,66.1,-0.022,8.11,108.8,100.6,-5.51,61,59,0.5083333333333333,0.6056338028169014,0.3673469387755102,1,0,0,0,0.32414335438192454,62.0,0,2018,1210
10.0,4.0,23.03,118.1,95.1,69.4,0.009,1.57,106.4,104.8,3.12,117,9,0.9285714285714286,0.9104477611940298,0.9491525423728814,0,0,0,0,-0.692944054567368,17.0,0,2018,1211
295.0,,-11.71,94.3,106.0,72.2,0.102,-9.87,98.8,108.7,3.07,54,57,0.4864864864864865,0.5952380952380952,0.42028985507246375,0,0,0,0,0.34396339851348323,349.0,0,2018,1212
121.0,,4.53,102.1,97.5,69.0,-0.066,-6.92,100.0,106.9,-11.37,67,46,0.5929203539823009,0.6212121212121212,0.5531914893617021,0,0,0,0,-0.4764785165833607,172.0,0,2018,1213
